Client ID;Конверсия;Марка;Модель;Avg. Session Duration;Bounce Rate;Browser;City;Campaign;Date;Device Category;Domain;Goal Completion Location;Goal Completions;Goal Conversion Rate;Goal Value;Keyword;Medium;Pageviews;Region;Sessions;Source;Source conv.;Продажа;Цена;Валюта
GA1.2.1097775556.1575726189;0;Mercedes;c200;0;0,00%;Chrome;Tuapse;(not set);10.01.2020;mobile;Mersedes-krasnodar.ru;/models/c200/options/;0;0;0;(not provided);organic;2;Krasnodar Krai;1;google;google;0;2750000;Рубль
GA1.2.1097793594.1579191068;0;Mercedes;;0,00193287;0,00%;YaBrowser;Sochi;(not set);16.01.2020;mobile;Mersedes-krasnodar.ru;/;0;0;0;(not set);referral;12;Krasnodar Krai;1;yandex.ru;yandex.ru;0;;
GA1.2.109792.1581649907;0;BMW;;0,000706019;0,00%;YaBrowser;Hanover;(not set);14.02.2020;desktop;BMW-keyauto-krd.ru;/?keyauto_from=1;0;0;0;(not provided);organic;6;Lower Saxony;1;google;google;0;;
GA1.2.109794615.1579706553;1;BMW;;0,006539352;0,00%;Android Webview;Krasnodar;(not set);22.01.2020;mobile;BMW-keyauto-krd.ru;/;1;1;28365;(not set);(none);8;Krasnodar Krai;1;(direct);(direct);0;;
GA1.2.109794615.1579706553;0;BMW;;0,000266204;0,00%;Android Webview;Krasnodar;(not set);22.01.2020;mobile;BMW-keyauto-krd.ru;/;0;0;0;(not set);referral;8;Krasnodar Krai;1;BMW-keyauto-krd.ru;BMW-keyauto-krd.ru;0;;
GA1.2.109794615.1579706553;1;BMW;;0,006539352;0,00%;Android Webview;Krasnodar;(not set);22.01.2020;mobile;BMW-keyauto-krd.ru;/?keyauto_from=1;1;1;25059;(not set);(none);8;Krasnodar Krai;1;(direct);(direct);0;;
GA1.2.109794615.1579706553;1;BMW;;0,000266204;0,00%;Android Webview;Krasnodar;(not set);22.01.2020;mobile;BMW-keyauto-krd.ru;/?keyauto_from=1;1;1;38860;(not set);referral;8;Krasnodar Krai;1;BMW-keyauto-krd.ru;BMW-keyauto-krd.ru;0;;
GA1.2.1097956513.1579692349;1;BMW;;0,008020833;0,00%;Chrome;Krasnodar;(not set);22.01.2020;desktop;BMW-keyauto-krd.ru;/;1;1;29581;(not provided);organic;8;Krasnodar Krai;1;google;google;0;;
GA1.2.1098110115.1581239122;0;Mercedes;;0,005787037;0,00%;Chrome;Sochi;(not set);09.02.2020;desktop;Mersedes-krasnodar.ru;/about/contacts/;0;0;0;(not provided);organic;24;Krasnodar Krai;1;google;google;0;;
GA1.2.1098169765.1581103914;1;BMW;;0,000486111;0,00%;Safari;Yablonovsky;(not set);07.02.2020;mobile;BMW-keyauto-krd.ru;/;1;1;19626;(not set);referral;4;Adygea;1;yandex.ru;yandex.ru;0;;
GA1.2.1098190633.1577877118;0;BMW;;0,012141204;0,00%;Samsung Internet;Krasnodar;(not set);01.01.2020;mobile;BMW-keyauto-krd.ru;/;0;0;0;(not set);referral;20;Krasnodar Krai;1;yandex.ru;yandex.ru;0;;
GA1.2.1098241693.1580549286;1;Mercedes;e220;0;0,00%;YaBrowser;Yalta;(not set);01.02.2020;desktop;Mersedes-krasnodar.ru;/models/e220/options/;1;1;33727;(not set);(none);2;Crimea;1;(direct);(direct);0;3850000;Рубль
GA1.2.1098269423.1581677418;0;Mercedes;;0,001539352;0,00%;Safari;Krasnodar;(not set);14.02.2020;mobile;Mersedes-krasnodar.ru;/;0;0;0;(not provided);organic;6;Krasnodar Krai;1;google;google;0;;
GA1.2.1098321461.1579421633;1;Mercedes;318;0,0017;0,00%;Chrome;Rostov-on-Don;36451549;19.01.2020;mobile;Mersedes-krasnodar.ru;/special/purchase/?calltouch_tm=yd_c:36451549_gb:3436027166_ad:6082727479_ph:14002772508_st:search_pt:premium_p:1_s:none_dt:mobile_reg:225_ret:_apt:none&yclid=18431861852937949026;1;1;33293;КИА;cpc;12;Rostov Oblast;1;yandex;YANDEX;0;2100000;Рубль
GA1.2.1098537593.1578231583;0;Mercedes;;0;0,00%;Android Webview;Rostov-on-Don;(not set);05.01.2020;mobile;Mersedes-krasnodar.ru;(entrance);0;0;0;(not set);organic;2;Rostov Oblast;1;yandex;YANDEX;0;;
GA1.2.1098537593.1578231583;1;Mercedes;;0;0,00%;Android Webview;Voronezh;(not set);22.01.2020;mobile;Mersedes-krasnodar.ru;/models/c180_sw/options/;1;1;16235;(not set);organic;2;Voronezh Oblast;1;yandex;YANDEX;0;;
GA1.2.1098537593.1578231583;0;Mercedes;c200;0;0,00%;Android Webview;Voronezh;36451490;12.01.2020;mobile;Mersedes-krasnodar.ru;/special/purchase/c200/?calltouch_tm=yd_c:36451490_gb:3435678324_ad:6081150692_ph:14000338703_st:search_pt:premium_p:1_s:none_dt:mobile_reg:225_ret:_apt:none&yclid=18273043811075653450;0;0;0;Mersedes серато краснодар;cpc;2;Voronezh Oblast;1;yandex;YANDEX;0;2750000;Рубль
GA1.2.1098537593.1578231583;1;Mercedes;e400;0;0,00%;Android Webview;Voronezh;(not set);07.01.2020;mobile;Mersedes-krasnodar.ru;/models/e400/options/;1;1;43202;(not set);organic;2;Voronezh Oblast;1;yandex;YANDEX;0;5900000;Рубль
GA1.2.1098538179.1580499248;1;BMW;;0,000520833;0,00%;Chrome;Krasnodar;(not set);31.01.2020;desktop;BMW-keyauto-krd.ru;/;1;1;13952;(not set);referral;4;Krasnodar Krai;1;yandex.ru;yandex.ru;0;;
GA1.2.1098634087.1581334852;1;Mercedes;e220;0;0,00%;YaBrowser;Stavropol;(not set);10.02.2020;desktop;Mersedes-krasnodar.ru;/models/e220/desc/;1;1;33808;(not set);(none);2;Stavropol Krai;1;(direct);(direct);0;3850000;Рубль
GA1.2.1098705848.1580893184;0;Mercedes;;0,000925926;0,00%;Chrome;Krasnodar;(not set);05.02.2020;mobile;Mersedes-krasnodar.ru;/;0;0;0;(not set);(none);4;Krasnodar Krai;1;(direct);(direct);0;;
GA1.2.1098882652.1579531814;0;BMW;;0;0,00%;Chrome;Sochi;(not set);24.01.2020;mobile;BMW-keyauto-krd.ru;/models/NewX5/;0;0;0;(not set);(none);2;Krasnodar Krai;1;(direct);(direct);0;;
GA1.2.1098882652.1579531814;0;BMW;;0;0,00%;Chrome;Sochi;(not set);24.01.2020;mobile;BMW-keyauto-krd.ru;/models/NewX5/;0;0;0;(not set);(none);2;Krasnodar Krai;1;(direct);(direct);1;;
GA1.2.1098882652.1579531814;1;BMW;x3;0;0,00%;Chrome;Krasnodar;(not set);20.01.2020;mobile;BMW-keyauto-krd.ru;/models/Newx3/;1;1;22727;(not set);(none);2;Krasnodar Krai;1;(direct);(direct);0;3350000;Рубль
GA1.2.1098882652.1579531814;1;BMW;x3;0;0,00%;Chrome;Krasnodar;(not set);20.01.2020;mobile;BMW-keyauto-krd.ru;/models/Newx3/;1;1;22727;(not set);(none);2;Krasnodar Krai;1;(direct);(direct);1;3350000;Рубль
GA1.2.1098882652.1579531814;0;BMW;x3;0;0,00%;Chrome;Krasnodar;(not set);21.01.2020;mobile;BMW-keyauto-krd.ru;/models/Newx3/;0;0;0;(not set);(none);2;Krasnodar Krai;1;(direct);(direct);0;3350000;Рубль
GA1.2.1098882652.1579531814;0;BMW;x3;0;0,00%;Chrome;Krasnodar;(not set);21.01.2020;mobile;BMW-keyauto-krd.ru;/models/Newx3/;0;0;0;(not set);(none);2;Krasnodar Krai;1;(direct);(direct);1;3350000;Рубль
GA1.2.1098929318.1578506019;0;Mercedes;;0,000775463;0,00%;Chrome;Krasnodar;(not set);08.01.2020;mobile;Mersedes-krasnodar.ru;/;0;0;0;(not provided);organic;4;Krasnodar Krai;1;google;google;0;;
GA1.2.1098956957.1579112859;1;BMW;;0;0,00%;Chrome;Makhachkala;(not set);15.01.2020;desktop;BMW-keyauto-krd.ru;/?keyauto_from=1;1;1;34460;(not set);(none);2;Republic of Dagestan;1;(direct);(direct);0;;
GA1.2.1098970325.1581774164;0;BMW;;0;0,00%;Safari;Krasnodar;(not set);15.02.2020;mobile;BMW-keyauto-krd.ru;/;0;0;0;(not set);referral;2;Krasnodar Krai;1;yandex.ru;yandex.ru;0;;
GA1.2.1098970325.1581774164;1;BMW;;0;0,00%;Safari;Krasnodar;(not set);15.02.2020;mobile;cars.BMW-keyauto-krd.ru;/;1;1;21093;(not set);referral;2;Krasnodar Krai;1;BMW-keyauto-krd.ru;BMW-keyauto-krd.ru;0;;
GA1.2.1098997264.1580892041;0;Mercedes;;0,003321759;0,00%;Firefox;Krasnodar;(not set);05.02.2020;desktop;Mersedes-krasnodar.ru;/;0;0;0;(not provided);organic;8;Krasnodar Krai;1;google;google;0;;
GA1.2.1099042404.1580292779;0;Mercedes;e400;0;0,00%;Android Webview;Krasnodar;36451494;29.01.2020;mobile;Mersedes-krasnodar.ru;/special/purchase/e400/?calltouch_tm=yd_c:36451494_gb:3435678541_ad:6081153733_ph:14000344998_st:search_pt:premium_p:1_s:none_dt:mobile_reg:35_ret:_apt:none&yclid=213483707370331660;0;0;0;киа оптима цена;cpc;2;Krasnodar Krai;1;yandex;YANDEX;0;5900000;Рубль
GA1.2.1099050113.1579447656;0;BMW;;0,006458333;0,00%;YaBrowser;(not set);(not set);20.01.2020;mobile;BMW-keyauto-krd.ru;/offers/buy/?trade_source=footer;0;0;0;(not set);referral;20;(not set);1;cars.BMW-keyauto-krd.ru;cars.BMW-keyauto-krd.ru;0;;
GA1.2.1099050113.1579447656;0;BMW;;0,006458333;0,00%;YaBrowser;(not set);(not set);20.01.2020;mobile;BMW-keyauto-krd.ru;/offers/buy/?trade_source=footer;0;0;0;(not set);referral;20;(not set);1;cars.BMW-keyauto-krd.ru;cars.BMW-keyauto-krd.ru;1;;
GA1.2.1099050113.1579447656;0;BMW;;0,000590278;0,00%;YaBrowser;(not set);(not set);22.01.2020;mobile;BMW-keyauto-krd.ru;/;0;0;0;(not set);referral;4;(not set);1;yandex.ru;yandex.ru;0;;
GA1.2.1099050113.1579447656;0;BMW;;0,000590278;0,00%;YaBrowser;(not set);(not set);22.01.2020;mobile;BMW-keyauto-krd.ru;/;0;0;0;(not set);referral;4;(not set);1;yandex.ru;yandex.ru;1;;
GA1.2.1099050113.1579447656;0;BMW;;0,004143519;0,00%;YaBrowser;(not set);(not set);22.01.2020;mobile;cars.BMW-keyauto-krd.ru;/;0;0;0;(not set);referral;5;(not set);1;BMW-keyauto-krd.ru;BMW-keyauto-krd.ru;0;;
GA1.2.1099050113.1579447656;0;BMW;;0,004143519;0,00%;YaBrowser;(not set);(not set);22.01.2020;mobile;cars.BMW-keyauto-krd.ru;/;0;0;0;(not set);referral;5;(not set);1;BMW-keyauto-krd.ru;BMW-keyauto-krd.ru;1;;
GA1.2.1099050113.1579447656;1;BMW;;0;0,00%;YaBrowser;(not set);(not set);23.01.2020;mobile;cars.BMW-keyauto-krd.ru;(entrance);1;1;40572;(not set);referral;2;(not set);1;BMW-keyauto-krd.ru;BMW-keyauto-krd.ru;0;;
GA1.2.1099050113.1579447656;1;BMW;;0;0,00%;YaBrowser;(not set);(not set);23.01.2020;mobile;cars.BMW-keyauto-krd.ru;(entrance);1;1;40572;(not set);referral;2;(not set);1;BMW-keyauto-krd.ru;BMW-keyauto-krd.ru;1;;
GA1.2.1099099946.1581763551;1;Mercedes;e220;0;0,00%;Android Webview;Krasnodar;e220_X;15.02.2020;mobile;Mersedes-krasnodar.ru;/special/purchase/e220-x-line/item65704166.php;1;1;38201;(not set);cpm;2;Krasnodar Krai;1;IG;ig;0;3850000;Рубль
GA1.2.1099272267.1580657281;1;BMW;;0,009768519;0,00%;Chrome;Stavropol;(not set);07.02.2020;mobile;cars.BMW-keyauto-krd.ru;/?keyauto_from=1;1;1;30256;(not provided);organic;4;Stavropol Krai;1;google;google;0;;
GA1.2.1099287310.1579700475;1;Mercedes;;0,000428241;0,00%;Safari;Krasnodar;(not set);22.01.2020;mobile;Mersedes-krasnodar.ru;/;1;1;23559;(not provided);organic;4;Krasnodar Krai;1;google;google;0;;
GA1.2.109938058.1578727029;1;BMW;;0,000347222;0,00%;Chrome;Kerch;(not set);11.01.2020;mobile;BMW-keyauto-krd.ru;/;1;1;37203;(not provided);organic;4;Crimea;1;google;google;0;;
GA1.2.1099391465.1578852294;0;Mercedes;;0;0,00%;Safari;Krasnodar;(not set);12.01.2020;mobile;Mersedes-krasnodar.ru;/;0;0;0;(not set);(none);2;Krasnodar Krai;1;(direct);(direct);0;;
GA1.2.1099401033.1579858273;0;BMW;;0,003136574;0,00%;YaBrowser;Yalta;(not set);24.01.2020;desktop;BMW-keyauto-krd.ru;/offers/buy/lizing-dlya-fizicheskikh-lits/;0;0;0;(not set);organic;9;Crimea;1;yandex;YANDEX;0;;
GA1.2.1099401033.1579858273;0;BMW;;0,000347222;0,00%;YaBrowser;Yalta;(not set);24.01.2020;desktop;cars.BMW-keyauto-krd.ru;/;0;0;0;(not set);referral;6;Crimea;1;BMW-keyauto-krd.ru;BMW-keyauto-krd.ru;0;;
GA1.2.1099401033.1579858273;1;BMW;;0,00193287;0,00%;YaBrowser;Yalta;(not set);27.01.2020;desktop;BMW-keyauto-krd.ru;/offers/buy/lizing-dlya-fizicheskikh-lits/;1;1;41205;(not set);organic;4;Crimea;1;yandex;YANDEX;0;;
GA1.2.1099424636.1578129747;0;BMW;;0;0,00%;Safari;Moscow;(not set);04.01.2020;desktop;BMW-keyauto-krd.ru;/?keyauto_from=1;0;0;0;(not set);(none);2;Moscow;1;(direct);(direct);0;;
GA1.2.109943776.1581620484;0;BMW;;0,002222222;0,00%;Chrome;Sochi;(not set);13.02.2020;mobile;BMW-keyauto-krd.ru;/;0;0;0;(not set);organic;8;Krasnodar Krai;1;yandex;YANDEX;0;;
GA1.2.1099473012.1580648226;0;Mercedes;;0,000520833;0,00%;YaBrowser;Krasnodar;(not set);02.02.2020;desktop;Mersedes-krasnodar.ru;/;0;0;0;(not set);referral;10;Krasnodar Krai;1;yandex.ru;yandex.ru;0;;
GA1.2.1099473012.1580648226;0;Mercedes;;0,000520833;0,00%;YaBrowser;Krasnodar;(not set);02.02.2020;desktop;Mersedes-krasnodar.ru;/special/purchase/?calltouch_tm=yd_c:36451549_gb:3435681394_ad:6081170080_ph:14000399286_st:search_pt:premium_p:4_s:none_dt:desktop_reg:35_ret:_apt:none&yclid=306662283357747080;0;0;0;(not set);referral;10;Krasnodar Krai;1;yandex.ru;yandex.ru;0;;
GA1.2.1099473012.1580648226;0;Mercedes;;9,26E-05;0,00%;YaBrowser;Krasnodar;36451549;02.02.2020;desktop;Mersedes-krasnodar.ru;/;0;0;0;киа 2019;cpc;10;Krasnodar Krai;1;yandex;YANDEX;0;;
GA1.2.1099473012.1580648226;1;Mercedes;;9,26E-05;0,00%;YaBrowser;Krasnodar;36451549;02.02.2020;desktop;Mersedes-krasnodar.ru;/special/purchase/?calltouch_tm=yd_c:36451549_gb:3435681394_ad:6081170080_ph:14000399286_st:search_pt:premium_p:4_s:none_dt:desktop_reg:35_ret:_apt:none&yclid=306662283357747080;1;1;11450;киа 2019;cpc;10;Krasnodar Krai;1;yandex;YANDEX;0;;
GA1.2.1099528153.1579153399;0;Mercedes;GT_AMG;0;0,00%;Opera;Krasnodar;36451542;16.01.2020;desktop;Mersedes-krasnodar.ru;/special/purchase/GT_AMG/?calltouch_tm=yd_c:36451542_gb:3435681372_ad:6081169341_ph:14000866562_st:search_pt:premium_p:2_s:none_dt:desktop_reg:35_ret:_apt:none&yclid=18361597917468327688;0;0;0;киа стингер;cpc;2;Krasnodar Krai;1;yandex;YANDEX;0;174324,3243;Доллар США
GA1.2.1099553814.1579862932;1;Mercedes;;0,000740741;0,00%;Chrome;Krasnodar;(not set);24.01.2020;mobile;Mersedes-krasnodar.ru;(entrance);1;1;37125;(not set);referral;5;Krasnodar Krai;1;yandex.ru;yandex.ru;1;;
GA1.2.1099554223.1578762782;1;Mercedes;;0;0,00%;Chrome;Simferopol;(not set);11.01.2020;mobile;Mersedes-krasnodar.ru;/;1;1;15991;(not set);(none);2;Crimea;1;(direct);(direct);0;;
GA1.2.1099588629.1578496593;0;Mercedes;;0,008483796;0,00%;Chrome;Armavir;(not set);13.01.2020;mobile;Mersedes-krasnodar.ru;/;0;0;0;(not set);referral;28;Krasnodar Krai;2;yandex.ru;yandex.ru;0;;
GA1.2.1099588629.1578496593;1;Mercedes;c200;0;0,00%;Chrome;Armavir;(not set);08.01.2020;mobile;Mersedes-krasnodar.ru;/models/c200/options/;1;1;40483;(not set);(none);2;Krasnodar Krai;1;(direct);(direct);0;2750000;Рубль
GA1.2.1099588629.1578496593;0;Mercedes;e220;0,008483796;0,00%;Chrome;Armavir;(not set);13.01.2020;mobile;Mersedes-krasnodar.ru;/models/e220/desc/;0;0;0;(not set);referral;28;Krasnodar Krai;2;yandex.ru;yandex.ru;0;3850000;Рубль
GA1.2.1099609565.1581410661;1;Mercedes;;0,005023148;0,00%;Chrome;Krasnodar;(not set);11.02.2020;desktop;Mersedes-krasnodar.ru;/;1;1;22363;Mersedes краснодар;organic;12;Krasnodar Krai;1;yandex;YANDEX;0;;
GA1.2.1099644858.1578734141;0;Mercedes;;0;0,00%;Safari;Sochi;36451549;11.01.2020;mobile;Mersedes-krasnodar.ru;/special/purchase/?calltouch_tm=yd_c:36451549_gb:3435681394_ad:6081170080_ph:14000399300_st:search_pt:premium_p:1_s:none_dt:mobile_reg:239_ret:_apt:none&yclid=18251639570310401106;0;0;0;киа краснодар;cpc;2;Krasnodar Krai;1;yandex;YANDEX;0;;
GA1.2.1099665960.1581142577;0;Mercedes;gls;0;0,00%;Chrome;Rostov-on-Don;(not set);08.02.2020;mobile;Mersedes-krasnodar.ru;/models/gls/options/;0;0;0;(not set);organic;2;Rostov Oblast;1;yandex;YANDEX;0;113513,5135;Доллар США
GA1.2.109973156.1581426341;1;BMW;;0;0,00%;Chrome;Pyatigorsk;(not set);11.02.2020;mobile;BMW-keyauto-krd.ru;(entrance);1;1;9569;(not provided);organic;2;Stavropol Krai;1;google;google;0;;
GA1.2.1099755417.1578229907;1;BMW;;0,001608796;0,00%;YaBrowser;Krasnodar;krasnodar-kliuchavto-network-halva-2019;06.01.2020;tablet;BMW-keyauto-krd.ru;/offers/buy/halva/;1;1;15057;(not set);sem_cpc;4;Krasnodar Krai;1;google_go_search;google_go_search;0;;
GA1.2.109975912.1581510620;1;BMW;;0,001597222;0,00%;Chrome;Yeysk;(not set);12.02.2020;mobile;BMW-keyauto-krd.ru;/;1;1;32434;(not provided);organic;10;Krasnodar Krai;1;google;google;0;;
GA1.2.109975912.1581510620;0;BMW;;0,000266204;0,00%;Chrome;Yeysk;(not set);12.02.2020;mobile;cars.BMW-keyauto-krd.ru;/;0;0;0;(not set);referral;2;Krasnodar Krai;1;BMW-keyauto-krd.ru;BMW-keyauto-krd.ru;0;;
GA1.2.1099857535.1578888873;1;Mercedes;;0,000648148;0,00%;Safari;Krasnodar;Mersedes_Krasnodar_Poisk;13.01.2020;mobile;Mersedes-krasnodar.ru;/special/purchase/?placement=;1;1;34928;#NAME?;cpc;4;Krasnodar Krai;1;google;google;1;;
GA1.2.1100215985.1581325095;1;Mercedes;;0,00193287;0,00%;Chrome;Gelendzhik;(not set);10.02.2020;desktop;Mersedes-krasnodar.ru;/;1;1;11758;(not provided);organic;10;Krasnodar Krai;1;google;google;0;;
GA1.2.1100229820.1578677855;1;Mercedes;;0,000694444;0,00%;Chrome;Gelendzhik;(not set);10.01.2020;desktop;Mersedes-krasnodar.ru;/;1;1;19571;(not set);organic;6;Krasnodar Krai;1;yandex;YANDEX;0;;
GA1.2.1100334696.1578049240;1;Mercedes;;0,000561343;0,00%;Chrome;Khabarovsk;(not set);03.01.2020;mobile;Mersedes-krasnodar.ru;(entrance);1;0,5;43892;(not set);referral;6;Khabarovsk Krai;2;Mersedes.ru;Mersedes.ru;0;;
GA1.2.1100334696.1578049240;1;Mercedes;;0;0,00%;Chrome;Khabarovsk;(not set);04.01.2020;mobile;Mersedes-krasnodar.ru;/;1;1;34010;(not set);referral;2;Khabarovsk Krai;1;Mersedes.ru;Mersedes.ru;0;;
GA1.2.1100347373.1578472941;0;BMW;;0,001134259;0,00%;Safari;Krasnodar;(not set);08.01.2020;mobile;BMW-keyauto-krd.ru;/;0;0;0;(not set);referral;6;Krasnodar Krai;1;yandex.ru;yandex.ru;0;;
GA1.2.1100515375.1579026911;0;Mercedes;;0;0,00%;YaBrowser;Dubai;(not set);14.01.2020;mobile;Mersedes-krasnodar.ru;/;0;0;0;(not set);referral;2;Dubai;1;yandex.ru;yandex.ru;0;;
GA1.2.1100550406.1579058338;1;Mercedes;;0,006452546;0,00%;Safari;Krasnodar;(not set);15.01.2020;mobile;Mersedes-krasnodar.ru;/;1;0,5;40885;(not set);referral;6;Krasnodar Krai;2;yandex.ru;yandex.ru;0;;
GA1.2.1100550406.1579058338;0;Mercedes;;0,006452546;0,00%;Safari;Moscow;(not set);15.01.2020;mobile;Mersedes-krasnodar.ru;/;0;0;0;(not set);referral;14;Moscow;2;yandex.ru;yandex.ru;0;;
GA1.2.1100550406.1579058338;0;Mercedes;e220;0,006452546;0,00%;Safari;Krasnodar;(not set);15.01.2020;mobile;Mersedes-krasnodar.ru;/models/e220-x-line/options/;0;0;0;(not set);referral;6;Krasnodar Krai;2;yandex.ru;yandex.ru;0;3850000;Рубль
GA1.2.1100550406.1579058338;1;Mercedes;e220;0,006452546;0,00%;Safari;Moscow;(not set);15.01.2020;mobile;Mersedes-krasnodar.ru;/models/e220-x-line/options/;1;0,5;43516;(not set);referral;14;Moscow;2;yandex.ru;yandex.ru;0;3850000;Рубль
GA1.2.110060174.1579610577;1;Mercedes;c200;0;0,00%;Safari;Krasnodar;(not set);21.01.2020;mobile;Mersedes-krasnodar.ru;/models/c200/options/;1;1;16820;(not provided);organic;2;Krasnodar Krai;1;google;google;0;2750000;Рубль
GA1.2.1100617628.1580808750;0;BMW;;0,002025463;0,00%;Chrome;Stavropol;(not set);04.02.2020;mobile;BMW-keyauto-krd.ru;/?keyauto_from=1;0;0;0;(not provided);organic;10;Stavropol Krai;1;google;google;0;;
GA1.2.1100671315.1580800557;1;BMW;;0,001412037;0,00%;YaBrowser;Kirov;(not set);04.02.2020;desktop;BMW-keyauto-krd.ru;/?keyauto_from=1;1;1;26812;(not set);referral;8;Kirov Oblast;1;go.mail.ru;go.mail.ru;0;;
GA1.2.1100705946.1580357517;0;Mercedes;e220;0;0,00%;Android Webview;Krasnodar;(not set);30.01.2020;mobile;Mersedes-krasnodar.ru;/models/e220/options/;0;0;0;(not set);organic;2;Krasnodar Krai;1;yandex;YANDEX;0;3850000;Рубль
GA1.2.1100717075.1578503585;0;BMW;;0;0,00%;YaBrowser;Sochi;(not set);08.01.2020;desktop;BMW-keyauto-krd.ru;/?keyauto_from=1;0;0;0;(not provided);organic;2;Krasnodar Krai;1;google;google;0;;
GA1.2.1100782524.1580813988;1;BMW;;0;0,00%;Safari;Baku;(not set);04.02.2020;mobile;BMW-keyauto-krd.ru;/service/the-best-for-your/;1;1;18077;(not provided);organic;2;(not set);1;google;google;0;;
GA1.2.1100785176.1569478440;1;BMW;;0;0,00%;Chrome;Krasnodar;(not set);05.01.2020;mobile;BMW-keyauto-krd.ru;/?keyauto_from=1;1;1;10208;(not provided);organic;2;Krasnodar Krai;1;google;google;0;;
GA1.2.1100785176.1569478440;1;BMW;;0;0,00%;Chrome;Krasnodar;(not set);17.01.2020;mobile;BMW-keyauto-krd.ru;/?keyauto_from=1;1;1;40394;(not provided);organic;2;Krasnodar Krai;1;google;google;0;;
GA1.2.1100826117.1578434441;0;BMW;;0,001168981;0,00%;Safari;Rostov-on-Don;(not set);08.01.2020;mobile;BMW-keyauto-krd.ru;/?keyauto_from=1;0;0;0;(not set);referral;6;Rostov Oblast;1;yandex.ru;yandex.ru;0;;
GA1.2.110107463.1578550526;0;Mercedes;;0,000358796;0,00%;Chrome;Krasnodar;(not set);09.01.2020;desktop;Mersedes-krasnodar.ru;/;0;0;0;(not provided);organic;6;Krasnodar Krai;1;google;google;0;;
GA1.2.1101107667.1579717185;1;BMW;;0;0,00%;Chrome;Khimki;(not set);22.01.2020;desktop;BMW-keyauto-krd.ru;/?keyauto_from=1;1;1;25311;(not set);(none);2;Moscow Oblast;1;(direct);(direct);0;;
GA1.2.1101108889.1579366688;0;BMW;;0,003217593;0,00%;YaBrowser;Krasnodar;(not set);18.01.2020;desktop;BMW-keyauto-krd.ru;/;0;0;0;(not set);referral;12;Krasnodar Krai;1;yandex.ru;yandex.ru;0;;
GA1.2.110116928.1577552621;1;BMW;;0,00755787;0,00%;Chrome;Pyatigorsk;(not set);05.01.2020;desktop;BMW-keyauto-krd.ru;/;1;0,5;16197;(not provided);organic;10;Stavropol Krai;2;google;google;0;;
GA1.2.110116928.1577552621;0;BMW;;0;0,00%;Chrome;Pyatigorsk;(not set);05.01.2020;desktop;cars.BMW-keyauto-krd.ru;/;0;0;0;(not set);referral;2;Stavropol Krai;1;BMW-keyauto-krd.ru;BMW-keyauto-krd.ru;0;;
GA1.2.110116928.1577552621;1;BMW;;0;0,00%;Chrome;Pyatigorsk;(not set);06.01.2020;desktop;BMW-keyauto-krd.ru;(entrance);1;0,5;16803;(not provided);organic;4;Stavropol Krai;2;google;google;0;;
GA1.2.110116928.1577552621;1;BMW;;0;0,00%;Chrome;Pyatigorsk;(not set);06.01.2020;desktop;BMW-keyauto-krd.ru;/?keyauto_from=1;1;0,5;24256;(not provided);organic;4;Stavropol Krai;2;google;google;0;;
GA1.2.1101225914.1577478273;1;BMW;;0,000601852;0,00%;Safari;Krasnodar;(not set);18.01.2020;mobile;BMW-keyauto-krd.ru;/;1;1;20314;(not provided);organic;4;Krasnodar Krai;1;google;google;0;;
GA1.2.1101225914.1577478273;1;BMW;;0,000601852;0,00%;Safari;Krasnodar;(not set);18.01.2020;mobile;BMW-keyauto-krd.ru;/;1;1;20314;(not provided);organic;4;Krasnodar Krai;1;google;google;1;;
GA1.2.1101225914.1577478273;1;BMW;;0;0,00%;Safari;Krasnodar;(not set);18.01.2020;mobile;cars.BMW-keyauto-krd.ru;/;1;1;38632;(not set);referral;2;Krasnodar Krai;1;BMW-keyauto-krd.ru;BMW-keyauto-krd.ru;0;;
GA1.2.1101225914.1577478273;1;BMW;;0;0,00%;Safari;Krasnodar;(not set);18.01.2020;mobile;cars.BMW-keyauto-krd.ru;/;1;1;38632;(not set);referral;2;Krasnodar Krai;1;BMW-keyauto-krd.ru;BMW-keyauto-krd.ru;1;;
GA1.2.1101228960.1580573064;0;BMW;;1,16E-05;0,00%;YaBrowser;Krasnodar;(not set);01.02.2020;desktop;BMW-keyauto-krd.ru;/;0;0;0;(not set);referral;2;Krasnodar Krai;1;yandex.ru;yandex.ru;0;;
GA1.2.1101282589.1579118709;0;Mercedes;;0,003449074;0,00%;Safari;Krasnodar;(not set);15.01.2020;mobile;Mersedes-krasnodar.ru;/;0;0;0;(not provided);organic;6;Krasnodar Krai;1;google;google;0;;
GA1.2.1101282589.1579118709;1;Mercedes;;0;0,00%;Safari;Krasnodar;(not set);16.01.2020;mobile;Mersedes-krasnodar.ru;/;1;1;9652;(not provided);organic;2;Krasnodar Krai;1;google;google;0;;
GA1.2.1101285599.1580571709;0;Mercedes;;0,012858796;0,00%;Chrome;Krasnodar;(not set);01.02.2020;mobile;Mersedes-krasnodar.ru;(entrance);0;0;0;(not provided);organic;20;Krasnodar Krai;1;google;google;0;;
GA1.2.1101303874.1578428380;1;Mercedes;;0,002835648;0,00%;Safari;Samara;(not set);07.01.2020;mobile;Mersedes-krasnodar.ru;/;1;1;42580;(not provided);organic;10;Samara Oblast;1;google;google;0;;
